"time (hrs)"	"OD600"	"strain"	"medium"	"biorep"	"techrep"
0	0.133	"aglB"	"CM_uracil"	"D"	3
0.501666666666667	0.147	"aglB"	"CM_uracil"	"D"	3
1.00166666666667	0.125	"aglB"	"CM_uracil"	"D"	3
1.50166666666667	0.143	"aglB"	"CM_uracil"	"D"	3
2.00166666666667	0.144	"aglB"	"CM_uracil"	"D"	3
2.50166666666667	0.14	"aglB"	"CM_uracil"	"D"	3
3.00166666666667	0.143	"aglB"	"CM_uracil"	"D"	3
3.50166666666667	0.148	"aglB"	"CM_uracil"	"D"	3
4.00166666666667	0.145	"aglB"	"CM_uracil"	"D"	3
4.50166666666667	0.134	"aglB"	"CM_uracil"	"D"	3
5.00166666666667	0.143	"aglB"	"CM_uracil"	"D"	3
5.50166666666667	0.14	"aglB"	"CM_uracil"	"D"	3
6.00166666666667	0.141	"aglB"	"CM_uracil"	"D"	3
6.50166666666667	0.155	"aglB"	"CM_uracil"	"D"	3
7.00166666666667	0.152	"aglB"	"CM_uracil"	"D"	3
7.50166666666667	0.152	"aglB"	"CM_uracil"	"D"	3
8.00166666666667	0.146	"aglB"	"CM_uracil"	"D"	3
8.50166666666667	0.145	"aglB"	"CM_uracil"	"D"	3
9.00166666666667	0.146	"aglB"	"CM_uracil"	"D"	3
9.50166666666667	0.154	"aglB"	"CM_uracil"	"D"	3
10.0016666666667	0.152	"aglB"	"CM_uracil"	"D"	3
10.5016666666667	0.156	"aglB"	"CM_uracil"	"D"	3
11.0016666666667	0.174	"aglB"	"CM_uracil"	"D"	3
11.5016666666667	0.151	"aglB"	"CM_uracil"	"D"	3
12.0016666666667	0.166	"aglB"	"CM_uracil"	"D"	3
12.5016666666667	0.161	"aglB"	"CM_uracil"	"D"	3
13.0016666666667	0.171	"aglB"	"CM_uracil"	"D"	3
13.5016666666667	0.172	"aglB"	"CM_uracil"	"D"	3
14.0016666666667	0.173	"aglB"	"CM_uracil"	"D"	3
14.5016666666667	0.184	"aglB"	"CM_uracil"	"D"	3
15.0016666666667	0.184	"aglB"	"CM_uracil"	"D"	3
15.5016666666667	0.193	"aglB"	"CM_uracil"	"D"	3
16.0016666666667	0.192	"aglB"	"CM_uracil"	"D"	3
16.5016666666667	0.178	"aglB"	"CM_uracil"	"D"	3
17.0016666666667	0.184	"aglB"	"CM_uracil"	"D"	3
17.5016666666667	0.184	"aglB"	"CM_uracil"	"D"	3
18.0016666666667	0.19	"aglB"	"CM_uracil"	"D"	3
18.5016666666667	0.215	"aglB"	"CM_uracil"	"D"	3
19.0016666666667	0.191	"aglB"	"CM_uracil"	"D"	3
19.5016666666667	0.2	"aglB"	"CM_uracil"	"D"	3
20.0016666666667	0.2	"aglB"	"CM_uracil"	"D"	3
20.5016666666667	0.208	"aglB"	"CM_uracil"	"D"	3
21.0016666666667	0.222	"aglB"	"CM_uracil"	"D"	3
21.5016666666667	0.217	"aglB"	"CM_uracil"	"D"	3
22.0016666666667	0.22	"aglB"	"CM_uracil"	"D"	3
22.5016666666667	0.22	"aglB"	"CM_uracil"	"D"	3
23.0016666666667	0.228	"aglB"	"CM_uracil"	"D"	3
23.5016666666667	0.233	"aglB"	"CM_uracil"	"D"	3
24.0016666666667	0.23	"aglB"	"CM_uracil"	"D"	3
24.5016666666667	0.228	"aglB"	"CM_uracil"	"D"	3
25.0016666666667	0.247	"aglB"	"CM_uracil"	"D"	3
25.5016666666667	0.236	"aglB"	"CM_uracil"	"D"	3
26.0016666666667	0.25	"aglB"	"CM_uracil"	"D"	3
26.5016666666667	0.257	"aglB"	"CM_uracil"	"D"	3
27.0016666666667	0.262	"aglB"	"CM_uracil"	"D"	3
27.5016666666667	0.265	"aglB"	"CM_uracil"	"D"	3
28.0016666666667	0.271	"aglB"	"CM_uracil"	"D"	3
28.5016666666667	0.281	"aglB"	"CM_uracil"	"D"	3
29.0016666666667	0.279	"aglB"	"CM_uracil"	"D"	3
29.5016666666667	0.277	"aglB"	"CM_uracil"	"D"	3
30.0016666666667	0.284	"aglB"	"CM_uracil"	"D"	3
30.5016666666667	0.297	"aglB"	"CM_uracil"	"D"	3
31.0016666666667	0.301	"aglB"	"CM_uracil"	"D"	3
31.5016666666667	0.302	"aglB"	"CM_uracil"	"D"	3
32.0016666666667	0.301	"aglB"	"CM_uracil"	"D"	3
32.5016666666667	0.314	"aglB"	"CM_uracil"	"D"	3
33.0016666666667	0.315	"aglB"	"CM_uracil"	"D"	3
33.5016666666667	0.327	"aglB"	"CM_uracil"	"D"	3
34.0016666666667	0.324	"aglB"	"CM_uracil"	"D"	3
34.5016666666667	0.333	"aglB"	"CM_uracil"	"D"	3
35.0016666666667	0.336	"aglB"	"CM_uracil"	"D"	3
35.5016666666667	0.342	"aglB"	"CM_uracil"	"D"	3
36.0016666666667	0.344	"aglB"	"CM_uracil"	"D"	3
36.5016666666667	0.367	"aglB"	"CM_uracil"	"D"	3
37.0016666666667	0.348	"aglB"	"CM_uracil"	"D"	3
37.5016666666667	0.374	"aglB"	"CM_uracil"	"D"	3
38.0016666666667	0.378	"aglB"	"CM_uracil"	"D"	3
38.5016666666667	0.373	"aglB"	"CM_uracil"	"D"	3
39.0016666666667	0.375	"aglB"	"CM_uracil"	"D"	3
39.5016666666667	0.382	"aglB"	"CM_uracil"	"D"	3
40.0016666666667	0.372	"aglB"	"CM_uracil"	"D"	3
40.5016666666667	0.386	"aglB"	"CM_uracil"	"D"	3
41.0016666666667	0.399	"aglB"	"CM_uracil"	"D"	3
41.5016666666667	0.384	"aglB"	"CM_uracil"	"D"	3
42.0016666666667	0.396	"aglB"	"CM_uracil"	"D"	3
42.5016666666667	0.41	"aglB"	"CM_uracil"	"D"	3
43.0016666666667	0.403	"aglB"	"CM_uracil"	"D"	3
43.5016666666667	0.41	"aglB"	"CM_uracil"	"D"	3
44.0016666666667	0.413	"aglB"	"CM_uracil"	"D"	3
44.5016666666667	0.424	"aglB"	"CM_uracil"	"D"	3
45.0016666666667	0.422	"aglB"	"CM_uracil"	"D"	3
45.5016666666667	0.427	"aglB"	"CM_uracil"	"D"	3
46.0016666666667	0.438	"aglB"	"CM_uracil"	"D"	3
46.5016666666667	0.43	"aglB"	"CM_uracil"	"D"	3
47.0016666666667	0.442	"aglB"	"CM_uracil"	"D"	3
47.5016666666667	0.47	"aglB"	"CM_uracil"	"D"	3
48.0016666666667	0.439	"aglB"	"CM_uracil"	"D"	3
48.5016666666667	0.502	"aglB"	"CM_uracil"	"D"	3
49.0016666666667	0.428	"aglB"	"CM_uracil"	"D"	3
49.5016666666667	0.457	"aglB"	"CM_uracil"	"D"	3
50.0016666666667	0.464	"aglB"	"CM_uracil"	"D"	3
50.5016666666667	0.455	"aglB"	"CM_uracil"	"D"	3
51.0016666666667	0.475	"aglB"	"CM_uracil"	"D"	3
51.5016666666667	0.492	"aglB"	"CM_uracil"	"D"	3
52.0016666666667	0.468	"aglB"	"CM_uracil"	"D"	3
52.5016666666667	0.481	"aglB"	"CM_uracil"	"D"	3
53.0016666666667	0.497	"aglB"	"CM_uracil"	"D"	3
53.5016666666667	0.498	"aglB"	"CM_uracil"	"D"	3
54.0016666666667	0.496	"aglB"	"CM_uracil"	"D"	3
54.5016666666667	0.507	"aglB"	"CM_uracil"	"D"	3
55.0016666666667	0.504	"aglB"	"CM_uracil"	"D"	3
55.5016666666667	0.596	"aglB"	"CM_uracil"	"D"	3
56.0016666666667	0.434	"aglB"	"CM_uracil"	"D"	3
56.5016666666667	0.527	"aglB"	"CM_uracil"	"D"	3
57.0016666666667	0.536	"aglB"	"CM_uracil"	"D"	3
57.5016666666667	0.501	"aglB"	"CM_uracil"	"D"	3
58.0016666666667	0.507	"aglB"	"CM_uracil"	"D"	3
58.5016666666667	0.515	"aglB"	"CM_uracil"	"D"	3
59.0016666666667	0.517	"aglB"	"CM_uracil"	"D"	3
59.5016666666667	0.535	"aglB"	"CM_uracil"	"D"	3
60.0016666666667	0.53	"aglB"	"CM_uracil"	"D"	3
60.5016666666667	0.53	"aglB"	"CM_uracil"	"D"	3
61.0016666666667	0.527	"aglB"	"CM_uracil"	"D"	3
61.5016666666667	0.547	"aglB"	"CM_uracil"	"D"	3
62.0016666666667	0.542	"aglB"	"CM_uracil"	"D"	3
62.5016666666667	0.534	"aglB"	"CM_uracil"	"D"	3
63.0016666666667	0.537	"aglB"	"CM_uracil"	"D"	3
63.5016666666667	0.538	"aglB"	"CM_uracil"	"D"	3
64.0016666666667	0.553	"aglB"	"CM_uracil"	"D"	3
64.5013888888889	0.543	"aglB"	"CM_uracil"	"D"	3
65.0016666666667	0.549	"aglB"	"CM_uracil"	"D"	3
65.5016666666667	0.563	"aglB"	"CM_uracil"	"D"	3
66.0016666666667	0.553	"aglB"	"CM_uracil"	"D"	3
66.5016666666667	0.559	"aglB"	"CM_uracil"	"D"	3
67.0016666666667	0.573	"aglB"	"CM_uracil"	"D"	3
67.5016666666667	0.55	"aglB"	"CM_uracil"	"D"	3
68.0016666666667	0.573	"aglB"	"CM_uracil"	"D"	3
68.5016666666667	0.539	"aglB"	"CM_uracil"	"D"	3
69.0016666666667	0.562	"aglB"	"CM_uracil"	"D"	3
69.5016666666667	0.564	"aglB"	"CM_uracil"	"D"	3
70.0016666666667	0.566	"aglB"	"CM_uracil"	"D"	3
70.5016666666667	0.568	"aglB"	"CM_uracil"	"D"	3
71.0016666666667	0.572	"aglB"	"CM_uracil"	"D"	3
71.5016666666667	0.575	"aglB"	"CM_uracil"	"D"	3
72.0016666666667	0.551	"aglB"	"CM_uracil"	"D"	3
72.5016666666667	0.568	"aglB"	"CM_uracil"	"D"	3
0	0.129	"ura3"	"CM_uracil"	"E"	1
0.501666666666667	0.142	"ura3"	"CM_uracil"	"E"	1
1.00166666666667	0.124	"ura3"	"CM_uracil"	"E"	1
1.50166666666667	0.14	"ura3"	"CM_uracil"	"E"	1
2.00166666666667	0.142	"ura3"	"CM_uracil"	"E"	1
2.50166666666667	0.137	"ura3"	"CM_uracil"	"E"	1
3.00166666666667	0.14	"ura3"	"CM_uracil"	"E"	1
3.50166666666667	0.144	"ura3"	"CM_uracil"	"E"	1
4.00166666666667	0.142	"ura3"	"CM_uracil"	"E"	1
4.50166666666667	0.13	"ura3"	"CM_uracil"	"E"	1
5.00166666666667	0.14	"ura3"	"CM_uracil"	"E"	1
5.50166666666667	0.135	"ura3"	"CM_uracil"	"E"	1
6.00166666666667	0.138	"ura3"	"CM_uracil"	"E"	1
6.50166666666667	0.151	"ura3"	"CM_uracil"	"E"	1
7.00166666666667	0.146	"ura3"	"CM_uracil"	"E"	1
7.50166666666667	0.147	"ura3"	"CM_uracil"	"E"	1
8.00166666666667	0.142	"ura3"	"CM_uracil"	"E"	1
8.50166666666667	0.143	"ura3"	"CM_uracil"	"E"	1
9.00166666666667	0.145	"ura3"	"CM_uracil"	"E"	1
9.50166666666667	0.153	"ura3"	"CM_uracil"	"E"	1
10.0016666666667	0.15	"ura3"	"CM_uracil"	"E"	1
10.5016666666667	0.158	"ura3"	"CM_uracil"	"E"	1
11.0016666666667	0.174	"ura3"	"CM_uracil"	"E"	1
11.5016666666667	0.154	"ura3"	"CM_uracil"	"E"	1
12.0016666666667	0.172	"ura3"	"CM_uracil"	"E"	1
12.5016666666667	0.167	"ura3"	"CM_uracil"	"E"	1
13.0016666666667	0.179	"ura3"	"CM_uracil"	"E"	1
13.5016666666667	0.182	"ura3"	"CM_uracil"	"E"	1
14.0016666666667	0.183	"ura3"	"CM_uracil"	"E"	1
14.5016666666667	0.193	"ura3"	"CM_uracil"	"E"	1
15.0016666666667	0.199	"ura3"	"CM_uracil"	"E"	1
15.5016666666667	0.207	"ura3"	"CM_uracil"	"E"	1
16.0016666666667	0.212	"ura3"	"CM_uracil"	"E"	1
16.5016666666667	0.199	"ura3"	"CM_uracil"	"E"	1
17.0016666666667	0.209	"ura3"	"CM_uracil"	"E"	1
17.5016666666667	0.211	"ura3"	"CM_uracil"	"E"	1
18.0016666666667	0.222	"ura3"	"CM_uracil"	"E"	1
18.5016666666667	0.248	"ura3"	"CM_uracil"	"E"	1
19.0016666666667	0.229	"ura3"	"CM_uracil"	"E"	1
19.5016666666667	0.243	"ura3"	"CM_uracil"	"E"	1
20.0016666666667	0.248	"ura3"	"CM_uracil"	"E"	1
20.5016666666667	0.261	"ura3"	"CM_uracil"	"E"	1
21.0016666666667	0.279	"ura3"	"CM_uracil"	"E"	1
21.5016666666667	0.279	"ura3"	"CM_uracil"	"E"	1
22.0016666666667	0.288	"ura3"	"CM_uracil"	"E"	1
22.5016666666667	0.297	"ura3"	"CM_uracil"	"E"	1
23.0016666666667	0.311	"ura3"	"CM_uracil"	"E"	1
23.5016666666667	0.322	"ura3"	"CM_uracil"	"E"	1
24.0016666666667	0.327	"ura3"	"CM_uracil"	"E"	1
24.5016666666667	0.331	"ura3"	"CM_uracil"	"E"	1
25.0016666666667	0.356	"ura3"	"CM_uracil"	"E"	1
25.5016666666667	0.353	"ura3"	"CM_uracil"	"E"	1
26.0016666666667	0.371	"ura3"	"CM_uracil"	"E"	1
26.5016666666667	0.384	"ura3"	"CM_uracil"	"E"	1
27.0016666666667	0.394	"ura3"	"CM_uracil"	"E"	1
27.5016666666667	0.403	"ura3"	"CM_uracil"	"E"	1
28.0016666666667	0.415	"ura3"	"CM_uracil"	"E"	1
28.5016666666667	0.432	"ura3"	"CM_uracil"	"E"	1
29.0016666666667	0.437	"ura3"	"CM_uracil"	"E"	1
29.5016666666667	0.439	"ura3"	"CM_uracil"	"E"	1
30.0016666666667	0.451	"ura3"	"CM_uracil"	"E"	1
30.5016666666667	0.467	"ura3"	"CM_uracil"	"E"	1
31.0016666666667	0.48	"ura3"	"CM_uracil"	"E"	1
31.5016666666667	0.482	"ura3"	"CM_uracil"	"E"	1
32.0016666666667	0.486	"ura3"	"CM_uracil"	"E"	1
32.5016666666667	0.502	"ura3"	"CM_uracil"	"E"	1
33.0016666666667	0.506	"ura3"	"CM_uracil"	"E"	1
33.5016666666667	0.519	"ura3"	"CM_uracil"	"E"	1
34.0016666666667	0.517	"ura3"	"CM_uracil"	"E"	1
34.5016666666667	0.528	"ura3"	"CM_uracil"	"E"	1
35.0016666666667	0.534	"ura3"	"CM_uracil"	"E"	1
35.5016666666667	0.542	"ura3"	"CM_uracil"	"E"	1
36.0016666666667	0.544	"ura3"	"CM_uracil"	"E"	1
36.5016666666667	0.565	"ura3"	"CM_uracil"	"E"	1
37.0016666666667	0.549	"ura3"	"CM_uracil"	"E"	1
37.5016666666667	0.575	"ura3"	"CM_uracil"	"E"	1
38.0016666666667	0.582	"ura3"	"CM_uracil"	"E"	1
38.5016666666667	0.575	"ura3"	"CM_uracil"	"E"	1
39.0016666666667	0.581	"ura3"	"CM_uracil"	"E"	1
39.5016666666667	0.588	"ura3"	"CM_uracil"	"E"	1
40.0016666666667	0.58	"ura3"	"CM_uracil"	"E"	1
40.5016666666667	0.594	"ura3"	"CM_uracil"	"E"	1
41.0016666666667	0.604	"ura3"	"CM_uracil"	"E"	1
41.5016666666667	0.591	"ura3"	"CM_uracil"	"E"	1
42.0016666666667	0.602	"ura3"	"CM_uracil"	"E"	1
42.5016666666667	0.615	"ura3"	"CM_uracil"	"E"	1
43.0016666666667	0.607	"ura3"	"CM_uracil"	"E"	1
43.5016666666667	0.609	"ura3"	"CM_uracil"	"E"	1
44.0016666666667	0.614	"ura3"	"CM_uracil"	"E"	1
44.5016666666667	0.623	"ura3"	"CM_uracil"	"E"	1
45.0016666666667	0.618	"ura3"	"CM_uracil"	"E"	1
45.5016666666667	0.621	"ura3"	"CM_uracil"	"E"	1
46.0016666666667	0.631	"ura3"	"CM_uracil"	"E"	1
46.5016666666667	0.62	"ura3"	"CM_uracil"	"E"	1
47.0016666666667	0.631	"ura3"	"CM_uracil"	"E"	1
47.5016666666667	0.655	"ura3"	"CM_uracil"	"E"	1
48.0016666666667	0.621	"ura3"	"CM_uracil"	"E"	1
48.5016666666667	0.683	"ura3"	"CM_uracil"	"E"	1
49.0016666666667	0.605	"ura3"	"CM_uracil"	"E"	1
49.5016666666667	0.631	"ura3"	"CM_uracil"	"E"	1
50.0016666666667	0.637	"ura3"	"CM_uracil"	"E"	1
50.5016666666667	0.628	"ura3"	"CM_uracil"	"E"	1
51.0016666666667	0.643	"ura3"	"CM_uracil"	"E"	1
51.5016666666667	0.661	"ura3"	"CM_uracil"	"E"	1
52.0016666666667	0.633	"ura3"	"CM_uracil"	"E"	1
52.5016666666667	0.645	"ura3"	"CM_uracil"	"E"	1
53.0016666666667	0.657	"ura3"	"CM_uracil"	"E"	1
53.5016666666667	0.658	"ura3"	"CM_uracil"	"E"	1
54.0016666666667	0.655	"ura3"	"CM_uracil"	"E"	1
54.5016666666667	0.664	"ura3"	"CM_uracil"	"E"	1
55.0016666666667	0.659	"ura3"	"CM_uracil"	"E"	1
55.5016666666667	0.747	"ura3"	"CM_uracil"	"E"	1
56.0016666666667	0.584	"ura3"	"CM_uracil"	"E"	1
56.5016666666667	0.677	"ura3"	"CM_uracil"	"E"	1
57.0016666666667	0.682	"ura3"	"CM_uracil"	"E"	1
57.5016666666667	0.645	"ura3"	"CM_uracil"	"E"	1
58.0016666666667	0.65	"ura3"	"CM_uracil"	"E"	1
58.5016666666667	0.658	"ura3"	"CM_uracil"	"E"	1
59.0016666666667	0.656	"ura3"	"CM_uracil"	"E"	1
59.5016666666667	0.672	"ura3"	"CM_uracil"	"E"	1
60.0016666666667	0.666	"ura3"	"CM_uracil"	"E"	1
60.5016666666667	0.663	"ura3"	"CM_uracil"	"E"	1
61.0016666666667	0.658	"ura3"	"CM_uracil"	"E"	1
61.5016666666667	0.676	"ura3"	"CM_uracil"	"E"	1
62.0016666666667	0.67	"ura3"	"CM_uracil"	"E"	1
62.5016666666667	0.659	"ura3"	"CM_uracil"	"E"	1
63.0016666666667	0.66	"ura3"	"CM_uracil"	"E"	1
63.5016666666667	0.66	"ura3"	"CM_uracil"	"E"	1
64.0016666666667	0.67	"ura3"	"CM_uracil"	"E"	1
64.5013888888889	0.659	"ura3"	"CM_uracil"	"E"	1
65.0016666666667	0.664	"ura3"	"CM_uracil"	"E"	1
65.5016666666667	0.675	"ura3"	"CM_uracil"	"E"	1
66.0016666666667	0.662	"ura3"	"CM_uracil"	"E"	1
66.5016666666667	0.667	"ura3"	"CM_uracil"	"E"	1
67.0016666666667	0.678	"ura3"	"CM_uracil"	"E"	1
67.5016666666667	0.653	"ura3"	"CM_uracil"	"E"	1
68.0016666666667	0.676	"ura3"	"CM_uracil"	"E"	1
68.5016666666667	0.639	"ura3"	"CM_uracil"	"E"	1
69.0016666666667	0.659	"ura3"	"CM_uracil"	"E"	1
69.5016666666667	0.659	"ura3"	"CM_uracil"	"E"	1
70.0016666666667	0.659	"ura3"	"CM_uracil"	"E"	1
70.5016666666667	0.66	"ura3"	"CM_uracil"	"E"	1
71.0016666666667	0.66	"ura3"	"CM_uracil"	"E"	1
71.5016666666667	0.662	"ura3"	"CM_uracil"	"E"	1
72.0016666666667	0.633	"ura3"	"CM_uracil"	"E"	1
72.5016666666667	0.651	"ura3"	"CM_uracil"	"E"	1
0	0.129	"ura3"	"CM_uracil"	"E"	2
0.501666666666667	0.142	"ura3"	"CM_uracil"	"E"	2
1.00166666666667	0.123	"ura3"	"CM_uracil"	"E"	2
1.50166666666667	0.139	"ura3"	"CM_uracil"	"E"	2
2.00166666666667	0.142	"ura3"	"CM_uracil"	"E"	2
2.50166666666667	0.136	"ura3"	"CM_uracil"	"E"	2
3.00166666666667	0.14	"ura3"	"CM_uracil"	"E"	2
3.50166666666667	0.144	"ura3"	"CM_uracil"	"E"	2
4.00166666666667	0.141	"ura3"	"CM_uracil"	"E"	2
4.50166666666667	0.13	"ura3"	"CM_uracil"	"E"	2
5.00166666666667	0.14	"ura3"	"CM_uracil"	"E"	2
5.50166666666667	0.135	"ura3"	"CM_uracil"	"E"	2
6.00166666666667	0.139	"ura3"	"CM_uracil"	"E"	2
6.50166666666667	0.151	"ura3"	"CM_uracil"	"E"	2
7.00166666666667	0.148	"ura3"	"CM_uracil"	"E"	2
7.50166666666667	0.148	"ura3"	"CM_uracil"	"E"	2
8.00166666666667	0.144	"ura3"	"CM_uracil"	"E"	2
8.50166666666667	0.143	"ura3"	"CM_uracil"	"E"	2
9.00166666666667	0.146	"ura3"	"CM_uracil"	"E"	2
9.50166666666667	0.154	"ura3"	"CM_uracil"	"E"	2
10.0016666666667	0.151	"ura3"	"CM_uracil"	"E"	2
10.5016666666667	0.158	"ura3"	"CM_uracil"	"E"	2
11.0016666666667	0.174	"ura3"	"CM_uracil"	"E"	2
11.5016666666667	0.154	"ura3"	"CM_uracil"	"E"	2
12.0016666666667	0.172	"ura3"	"CM_uracil"	"E"	2
12.5016666666667	0.168	"ura3"	"CM_uracil"	"E"	2
13.0016666666667	0.179	"ura3"	"CM_uracil"	"E"	2
13.5016666666667	0.181	"ura3"	"CM_uracil"	"E"	2
14.0016666666667	0.183	"ura3"	"CM_uracil"	"E"	2
14.5016666666667	0.194	"ura3"	"CM_uracil"	"E"	2
15.0016666666667	0.199	"ura3"	"CM_uracil"	"E"	2
15.5016666666667	0.208	"ura3"	"CM_uracil"	"E"	2
16.0016666666667	0.21	"ura3"	"CM_uracil"	"E"	2
16.5016666666667	0.2	"ura3"	"CM_uracil"	"E"	2
17.0016666666667	0.209	"ura3"	"CM_uracil"	"E"	2
17.5016666666667	0.213	"ura3"	"CM_uracil"	"E"	2
18.0016666666667	0.222	"ura3"	"CM_uracil"	"E"	2
18.5016666666667	0.249	"ura3"	"CM_uracil"	"E"	2
19.0016666666667	0.23	"ura3"	"CM_uracil"	"E"	2
19.5016666666667	0.244	"ura3"	"CM_uracil"	"E"	2
20.0016666666667	0.249	"ura3"	"CM_uracil"	"E"	2
20.5016666666667	0.263	"ura3"	"CM_uracil"	"E"	2
21.0016666666667	0.281	"ura3"	"CM_uracil"	"E"	2
21.5016666666667	0.281	"ura3"	"CM_uracil"	"E"	2
22.0016666666667	0.29	"ura3"	"CM_uracil"	"E"	2
22.5016666666667	0.299	"ura3"	"CM_uracil"	"E"	2
23.0016666666667	0.312	"ura3"	"CM_uracil"	"E"	2
23.5016666666667	0.324	"ura3"	"CM_uracil"	"E"	2
24.0016666666667	0.328	"ura3"	"CM_uracil"	"E"	2
24.5016666666667	0.333	"ura3"	"CM_uracil"	"E"	2
25.0016666666667	0.358	"ura3"	"CM_uracil"	"E"	2
25.5016666666667	0.354	"ura3"	"CM_uracil"	"E"	2
26.0016666666667	0.371	"ura3"	"CM_uracil"	"E"	2
26.5016666666667	0.386	"ura3"	"CM_uracil"	"E"	2
27.0016666666667	0.395	"ura3"	"CM_uracil"	"E"	2
27.5016666666667	0.405	"ura3"	"CM_uracil"	"E"	2
28.0016666666667	0.416	"ura3"	"CM_uracil"	"E"	2
28.5016666666667	0.434	"ura3"	"CM_uracil"	"E"	2
29.0016666666667	0.439	"ura3"	"CM_uracil"	"E"	2
29.5016666666667	0.441	"ura3"	"CM_uracil"	"E"	2
30.0016666666667	0.453	"ura3"	"CM_uracil"	"E"	2
30.5016666666667	0.468	"ura3"	"CM_uracil"	"E"	2
31.0016666666667	0.481	"ura3"	"CM_uracil"	"E"	2
31.5016666666667	0.483	"ura3"	"CM_uracil"	"E"	2
32.0016666666667	0.487	"ura3"	"CM_uracil"	"E"	2
32.5016666666667	0.502	"ura3"	"CM_uracil"	"E"	2
33.0016666666667	0.506	"ura3"	"CM_uracil"	"E"	2
33.5016666666667	0.52	"ura3"	"CM_uracil"	"E"	2
34.0016666666667	0.517	"ura3"	"CM_uracil"	"E"	2
34.5016666666667	0.528	"ura3"	"CM_uracil"	"E"	2
35.0016666666667	0.535	"ura3"	"CM_uracil"	"E"	2
35.5016666666667	0.541	"ura3"	"CM_uracil"	"E"	2
36.0016666666667	0.542	"ura3"	"CM_uracil"	"E"	2
36.5016666666667	0.564	"ura3"	"CM_uracil"	"E"	2
37.0016666666667	0.548	"ura3"	"CM_uracil"	"E"	2
37.5016666666667	0.574	"ura3"	"CM_uracil"	"E"	2
38.0016666666667	0.581	"ura3"	"CM_uracil"	"E"	2
38.5016666666667	0.574	"ura3"	"CM_uracil"	"E"	2
39.0016666666667	0.58	"ura3"	"CM_uracil"	"E"	2
39.5016666666667	0.587	"ura3"	"CM_uracil"	"E"	2
40.0016666666667	0.578	"ura3"	"CM_uracil"	"E"	2
40.5016666666667	0.592	"ura3"	"CM_uracil"	"E"	2
41.0016666666667	0.603	"ura3"	"CM_uracil"	"E"	2
41.5016666666667	0.59	"ura3"	"CM_uracil"	"E"	2
42.0016666666667	0.601	"ura3"	"CM_uracil"	"E"	2
42.5016666666667	0.615	"ura3"	"CM_uracil"	"E"	2
43.0016666666667	0.606	"ura3"	"CM_uracil"	"E"	2
43.5016666666667	0.608	"ura3"	"CM_uracil"	"E"	2
44.0016666666667	0.613	"ura3"	"CM_uracil"	"E"	2
44.5016666666667	0.622	"ura3"	"CM_uracil"	"E"	2
45.0016666666667	0.618	"ura3"	"CM_uracil"	"E"	2
45.5016666666667	0.621	"ura3"	"CM_uracil"	"E"	2
46.0016666666667	0.631	"ura3"	"CM_uracil"	"E"	2
46.5016666666667	0.62	"ura3"	"CM_uracil"	"E"	2
47.0016666666667	0.631	"ura3"	"CM_uracil"	"E"	2
47.5016666666667	0.655	"ura3"	"CM_uracil"	"E"	2
48.0016666666667	0.621	"ura3"	"CM_uracil"	"E"	2
48.5016666666667	0.683	"ura3"	"CM_uracil"	"E"	2
49.0016666666667	0.606	"ura3"	"CM_uracil"	"E"	2
49.5016666666667	0.63	"ura3"	"CM_uracil"	"E"	2
50.0016666666667	0.637	"ura3"	"CM_uracil"	"E"	2
50.5016666666667	0.628	"ura3"	"CM_uracil"	"E"	2
51.0016666666667	0.644	"ura3"	"CM_uracil"	"E"	2
51.5016666666667	0.661	"ura3"	"CM_uracil"	"E"	2
52.0016666666667	0.633	"ura3"	"CM_uracil"	"E"	2
52.5016666666667	0.646	"ura3"	"CM_uracil"	"E"	2
53.0016666666667	0.658	"ura3"	"CM_uracil"	"E"	2
53.5016666666667	0.657	"ura3"	"CM_uracil"	"E"	2
54.0016666666667	0.655	"ura3"	"CM_uracil"	"E"	2
54.5016666666667	0.663	"ura3"	"CM_uracil"	"E"	2
55.0016666666667	0.658	"ura3"	"CM_uracil"	"E"	2
55.5016666666667	0.747	"ura3"	"CM_uracil"	"E"	2
56.0016666666667	0.583	"ura3"	"CM_uracil"	"E"	2
56.5016666666667	0.675	"ura3"	"CM_uracil"	"E"	2
57.0016666666667	0.681	"ura3"	"CM_uracil"	"E"	2
57.5016666666667	0.644	"ura3"	"CM_uracil"	"E"	2
58.0016666666667	0.649	"ura3"	"CM_uracil"	"E"	2
58.5016666666667	0.653	"ura3"	"CM_uracil"	"E"	2
59.0016666666667	0.654	"ura3"	"CM_uracil"	"E"	2
59.5016666666667	0.669	"ura3"	"CM_uracil"	"E"	2
60.0016666666667	0.663	"ura3"	"CM_uracil"	"E"	2
60.5016666666667	0.661	"ura3"	"CM_uracil"	"E"	2
61.0016666666667	0.654	"ura3"	"CM_uracil"	"E"	2
61.5016666666667	0.673	"ura3"	"CM_uracil"	"E"	2
62.0016666666667	0.666	"ura3"	"CM_uracil"	"E"	2
62.5016666666667	0.656	"ura3"	"CM_uracil"	"E"	2
63.0016666666667	0.656	"ura3"	"CM_uracil"	"E"	2
63.5016666666667	0.655	"ura3"	"CM_uracil"	"E"	2
64.0016666666667	0.666	"ura3"	"CM_uracil"	"E"	2
64.5013888888889	0.655	"ura3"	"CM_uracil"	"E"	2
65.0016666666667	0.657	"ura3"	"CM_uracil"	"E"	2
